0.282,-0.051,0.313,45.227,12.817,18.494,9.207,-62.501,86.649,2.395,2.171
0.554,0.01,0.405,45.044,30.396,18.799,8.954,-61.946,87.99,2.395,2.171
1.093,0.121,0.631,21.24,27.161,12.878,8.586,-61.353,89.044,2.395,2.171
6.125,1.267,3.162,16.724,49.438,0.977,8.476,-60.447,89.577,2.422,2.129
1.537,0.438,0.771,47.974,57.861,-3.479,9.13,-59.337,89.731,2.422,2.129
1.738,0.587,0.646,63.599,96.68,10.803,9.712,-57.673,90.412,2.422,2.129
1.659,0.707,0.796,123.413,62.378,48.523,10.443,-56.464,92.093,2.422,2.129
1.514,0.446,0.602,174.133,20.203,49.377,12.195,-56.118,93.812,2.422,2.129
1.326,0.31,0.579,79.285,44.556,29.358,13.14,-55.602,95.087,2.422,2.129
1.304,0.188,0.454,25.574,7.385,9.766,13.513,-55.432,95.521,2.461,1.851
1.207,0.183,0.358,-51.819,-65.918,-9.766,13.447,-56.431,94.763,2.461,1.851
0.926,0.299,0.441,-66.223,-76.721,-21.301,13.403,-57.876,93.296,2.461,1.851
0.631,0.317,0.448,-47.546,-49.866,-14.832,13.453,-58.964,91.989,2.519,1.871
0.359,0.246,0.361,-20.691,-27.466,-5.615,13.596,-59.606,91.17,2.519,1.871
0.188,0.179,0.295,-15.869,-16.724,-0.122,13.651,-59.985,90.692,2.543,1.907
0.041,0.148,0.237,-14.221,-24.597,3.54,13.667,-60.419,90.308,2.319,2.041
-0.004,0.102,0.16,-16.846,-30.579,4.578,13.678,-60.952,89.89,2.319,2.041
-0.003,0.084,0.111,-35.645,-49.927,1.77,13.629,-61.76,89.198,2.266,2.132
0.026,0.094,0.055,-67.932,-76.05,-3.601,13.447,-62.99,88,2.095,2.431
0.182,0.184,-0.046,-97.046,-72.876,-3.662,12.87,-64.297,86.589,2.095,2.431
0.738,0.315,-0.047,-75.256,1.831,-1.282,11.986,-64.567,85.732,2.095,2.431
1.84,0.395,0.497,-19.348,117.493,-4.211,11.201,-62.858,85.847,2.302,2.256
1.667,-0.163,1.143,-214.294,-4.7,-55.237,9.558,-62.254,83.969,2.302,2.256
1.275,0.092,0.782,-177.979,30.701,-139.038,10.168,-61.452,79.08,2.302,2.256
1.973,-0.247,0.76,-65.369,111.694,-75.745,10.942,-59.359,76.102,2.263,2.253
2.185,-0.503,0.964,-25.452,30.151,-34.729,11.31,-58.277,74.916,2.263,2.253
1.535,-0.255,0.695,5.737,-108.154,-14.038,12.244,-59.733,73.834,2.224,2.266
1.253,-0.342,0.611,40.527,-56.702,12.756,13.008,-61.199,73.751,2.056,2.478
1.204,-0.235,0.564,-42.908,-23.56,-8.24,12.689,-61.875,73.663,2.056,2.478
0.934,-0.073,0.577,-18.005,-34.241,15.564,11.838,-62.595,74.141,2.024,2.492
0.755,-0.068,0.547,69.824,0.732,29.724,11.596,-62.897,75.547,2.007,2.48
0.525,-0.095,0.443,119.568,8.24,38.513,12.019,-62.941,77.525,2.007,2.48
0.269,-0.139,0.401,85.388,20.386,34.302,12.096,-62.754,79.579,2.102,2.319
0.126,-0.138,0.399,55.359,12.024,22.888,11.915,-62.567,81.227,2.197,2.205
0.056,-0.068,0.302,53.345,18.555,26.001,11.53,-62.287,82.925,2.197,2.205
0.009,0,0.276,65.247,37.781,30.64,11.041,-61.677,84.935,2.38,1.973
0.002,0.013,0.222,50.293,64.392,30.334,10.256,-60.551,87.111,2.227,1.885
0.052,-0.018,0.226,51.636,35.767,34.424,9.514,-59.683,89.209,2.227,1.885
0.603,0.115,0.227,46.021,3.906,30.334,9.036,-59.42,90.901,2.227,1.885
1.914,0.242,1.263,-51.27,43.701,32.227,7.136,-58.755,92.488,2.261,1.876
1.479,0.271,0.744,-237.915,-179.077,-64.087,5.092,-61.068,90.439,2.261,1.876
1.28,0.72,0.998,2.563,173.584,9.827,4.147,-59.282,90.225,2.141,1.927
2.197,0.685,0.841,269.714,203.369,91.919,5.691,-55.497,93.208,2.149,1.929
1.791,0.517,0.384,279.724,75.745,109.375,8.157,-53.69,96.943,2.149,1.929
1.402,0.423,0.709,180.298,70.74,75.684,9.888,-52.657,99.816,2.19,1.91
1.142,0.28,0.369,109.68,-45.471,39.185,11.426,-53.278,100.997,2.19,1.91
1.115,0.18,0.266,-24.902,-22.217,1.16,11.613,-53.998,100.898,2.19,1.91
0.942,0.192,0.216,-84.167,-66.101,-21.179,11.113,-55.157,99.75,2.436,1.81
0.731,0.253,0.383,-65.247,-84.473,-22.888,10.981,-56.766,98.185,2.456,1.786
0.471,0.188,0.398,-45.593,-89.05,-18.738,11.305,-58.508,96.581,2.456,1.786
0.233,0.156,0.36,-55.725,-88.806,-18.372,11.651,-60.222,94.922,2.4,1.941
0.097,0.163,0.331,-58.899,-66.772,-14.099,11.777,-61.562,93.422,2.219,2.002
