1.006,-0.014,0.051,0.427,2.747,0.488,-17.715,-86.204,163.559,1.228,0.984
1.002,-0.011,0.052,1.099,3.296,0.305,-17.468,-86.155,163.339,1.228,0.984
0.996,-0.002,0.054,1.221,2.991,0,-17.15,-86.105,163.048,1.249,0.989
0.994,0.003,0.059,0.366,2.747,0.061,-16.82,-86.061,162.74,1.254,0.989
0.993,-0.001,0.06,-0.366,2.625,0.061,-16.523,-86.023,162.444,1.254,0.989
0.991,-0.008,0.058,-0.427,1.648,-0.122,-16.249,-85.99,162.169,1.259,1.003
0.993,-0.01,0.057,-0.244,2.258,-0.427,-15.93,-85.968,161.851,1.267,0.95
0.998,-0.008,0.06,-0.244,2.136,-0.61,-15.54,-85.941,161.455,1.267,0.95
0.994,-0.002,0.059,0.061,2.625,-0.671,-15.112,-85.908,161.032,1.267,0.95
0.994,0.003,0.062,0.183,2.502,-0.793,-14.645,-85.869,160.565,1.288,0.938
0.996,0.002,0.068,-0.61,2.93,-0.793,-14.15,-85.831,160.071,1.288,0.938
0.995,-0.006,0.07,-0.305,2.747,-0.793,-13.651,-85.792,159.571,1.313,0.95
0.996,-0.002,0.071,0.549,2.747,-0.671,-13.184,-85.748,159.109,1.306,0.984
1.003,0.008,0.075,0.732,1.282,-0.488,-12.788,-85.721,158.741,1.306,0.984
1.001,0.006,0.075,0.366,-0.427,-0.183,-12.541,-85.721,158.511,1.325,0.969
0.993,-0.007,0.071,-0.427,-0.488,-0.488,-12.349,-85.737,158.324,1.325,0.969
0.986,-0.015,0.059,-0.61,0.061,-0.366,-12.14,-85.748,158.11,1.325,0.969
1.003,-0.013,0.069,0.549,1.221,-0.732,-11.865,-85.743,157.841,1.325,0.979
1.006,0.009,0.064,-1.404,-1.892,-0.916,-11.591,-85.759,157.566,1.325,0.979
0.998,0.014,0.071,-2.014,-1.587,-0.916,-11.371,-85.803,157.324,1.325,0.979
0.999,0.005,0.057,-2.625,-2.014,-0.916,-11.14,-85.847,157.055,1.32,0.989
1.006,0.012,0.056,-2.441,-2.075,-0.854,-10.926,-85.897,156.791,1.313,0.991
1.007,0.008,0.051,-2.93,-1.282,-1.099,-10.651,-85.941,156.473,1.313,0.991
1.005,0,0.05,-2.563,-1.099,-1.16,-10.305,-85.974,156.077,1.31,1.011
1.005,-0.004,0.054,-1.77,-0.488,-1.526,-9.877,-86.001,155.616,1.44,1.013
1.004,-0.006,0.052,-1.343,0.305,-1.831,-9.322,-86.017,155.039,1.44,1.013
1.001,-0.011,0.051,-0.671,0.916,-1.892,-8.696,-86.023,154.402,1.327,0.986
0.998,-0.004,0.053,0.977,1.465,-1.77,-8.053,-86.012,153.776,1.327,0.986
0.99,0.005,0.058,1.16,1.282,-1.404,-7.476,-86.001,153.221,1.327,0.986
0.987,0.01,0.064,1.587,1.465,-0.977,-6.993,-85.984,152.776,1.32,0.923
0.985,0.014,0.068,1.282,1.282,-0.488,-6.63,-85.968,152.446,1.32,0.923
0.984,0.021,0.06,0.61,2.075,0.244,-6.416,-85.946,152.26,1.32,0.923
0.999,0.014,0.081,1.221,1.953,-0.244,-6.202,-85.913,152.067,1.362,0.93
1,0.012,0.07,-0.793,-1.038,-0.427,-5.944,-85.908,151.82,1.33,0.879
1.001,0.012,0.073,-1.038,-0.977,-0.305,-5.74,-85.935,151.595,1.33,0.879
1,0.015,0.068,-0.916,-1.953,-0.244,-5.565,-85.968,151.408,1.354,0.816
1.005,0.022,0.068,-0.916,-1.709,-0.366,-5.372,-86.006,151.205,1.352,0.821
1.01,0.026,0.066,-1.648,-0.977,-0.122,-5.175,-86.039,150.985,1.352,0.821
1.01,0.022,0.059,-1.77,-1.404,0.366,-5.065,-86.061,150.842,1.345,0.828
1.01,0.021,0.061,-1.648,-1.526,0.61,-5.054,-86.094,150.804,1.345,0.874
1.003,0.016,0.055,-1.221,-1.221,0.671,-5.07,-86.127,150.798,1.345,0.874
1,0.012,0.051,-0.916,-0.732,0.793,-5.109,-86.149,150.815,1.374,0.869
0.993,0.007,0.045,-0.488,-0.366,0.977,-5.18,-86.166,150.875,1.376,0.865
0.991,0.006,0.048,0.427,-0.854,1.343,-5.339,-86.182,151.04,1.376,0.865
0.989,0.001,0.054,0.977,-1.404,1.465,-5.592,-86.21,151.309,1.359,0.921
0.983,-0.003,0.055,1.648,-1.16,1.282,-5.85,-86.237,151.606,1.34,0.903
0.983,0.005,0.055,2.136,-1.526,1.465,-6.13,-86.27,151.924,1.34,0.903
0.987,0.018,0.056,2.625,-2.869,2.014,-6.537,-86.32,152.386,1.379,0.928
0.993,0.016,0.061,2.686,-3.479,2.686,-7.158,-86.38,153.067,1.371,0.908
1,0.01,0.065,2.319,-2.93,3.052,-7.949,-86.44,153.913,1.371,0.908
1.004,0.011,0.057,1.709,-2.014,3.479,-8.855,-86.484,154.874,1.371,0.908
1.01,0.022,0.059,1.77,-1.343,3.723,-9.838,-86.512,155.901,1.452,0.847
1.008,0.022,0.059,0.854,-0.549,3.662,-10.794,-86.517,156.89,1.452,0.847
1.007,0.014,0.049,-0.305,-3.174,3.784,-11.827,-86.545,157.928,1.452,0.847
1.014,0.012,0.049,-0.549,-3.418,3.906,-13.024,-86.6,159.12,1.347,0.816
1.003,0.009,0.046,-0.977,-3.784,3.662,-14.266,-86.655,160.351,1.347,0.816
0.998,0.003,0.048,-0.977,-3.662,3.235,-15.452,-86.721,161.521,1.342,0.796
1,-0.004,0.044,-0.854,-2.014,2.747,-16.452,-86.765,162.51,1.357,0.787
1.001,-0.013,0.033,-0.854,-2.869,2.38,-17.32,-86.803,163.361,1.357,0.787
0.995,-0.019,0.034,-0.732,-2.869,2.258,-18.221,-86.847,164.251,1.357,0.787
1,-0.01,0.039,-0.061,-2.014,2.319,-19.122,-86.891,165.152,1.354,0.794
1.002,-0.005,0.04,0.366,-1.953,2.502,-20.039,-86.918,166.075,1.354,0.794
1.004,-0.007,0.041,-0.549,-1.709,2.441,-20.978,-86.946,167.02,1.381,0.73
1.008,-0.021,0.034,-1.587,-2.014,1.709,-21.83,-86.973,167.849,1.388,0.73
1,-0.032,0.032,-2.136,-1.648,0.671,-22.434,-87.006,168.426,1.388,0.73
1.002,-0.022,0.028,-0.427,-1.892,-0.061,-22.769,-87.045,168.739,1.371,0.755
1.004,-0.007,0.032,0.366,-1.953,-0.183,-22.978,-87.089,168.959,1.381,0.774
1.005,0.001,0.032,0.427,-1.16,0,-23.132,-87.127,169.129,1.381,0.774
1.006,0.01,0.034,0.488,-0.671,0.427,-23.269,-87.149,169.277,1.379,0.774
1.003,0.008,0.037,0.061,-0.366,0.732,-23.439,-87.166,169.459,1.388,0.772
0.994,0,0.035,0,0.183,0.549,-23.533,-87.171,169.563,1.388,0.772
0.99,0.003,0.031,0.427,0.305,0.183,-23.461,-87.177,169.497,1.369,0.796
0.996,-0.001,0.036,0.061,0.427,0.061,-23.275,-87.177,169.316,1.369,0.796
0.999,0,0.032,1.038,0.488,0.244,-23.071,-87.182,169.135,1.369,0.796
1.005,-0.001,0.037,0.549,0.854,0.488,-22.917,-87.177,168.992,1.379,0.808
0.999,-0.015,0.037,-0.366,1.648,0.366,-22.709,-87.16,168.794,1.384,0.801
0.99,-0.019,0.033,-0.183,1.709,-0.183,-22.357,-87.144,168.442,1.384,0.801
