0.999,0.048,0.023,0.549,0.549,0.732,38.298,-87.484,114.873,0.903,0.906
1.007,0.049,0.022,0.549,0.793,0.854,38.106,-87.479,115.071,0.903,0.906
1.003,0.045,0.022,0.427,-0.427,0.916,38.243,-87.495,114.939,0.889,0.894
0.994,0.043,0.021,0.244,0.854,0.671,38.101,-87.49,115.076,0.886,0.903
0.997,0.043,0.021,0.305,1.038,0.488,37.98,-87.479,115.203,0.886,0.903
0.998,0.043,0.022,0.488,0.977,0.549,37.853,-87.468,115.329,0.884,0.899
0.998,0.045,0.023,0.61,0.793,0.671,37.744,-87.462,115.45,0.874,0.903
0.999,0.047,0.024,0.61,0.793,0.793,37.59,-87.457,115.609,0.874,0.903
1,0.045,0.025,0.671,0.732,0.793,37.458,-87.451,115.752,0.874,0.901
0.999,0.044,0.028,0.549,0.671,0.671,37.375,-87.451,115.84,0.874,0.901
1,0.044,0.027,0.488,0.305,0.61,37.408,-87.451,115.812,0.874,0.901
1,0.046,0.027,0.305,0.122,0.61,37.48,-87.451,115.735,0.906,0.899
1,0.047,0.027,0.244,0.671,0.671,37.381,-87.446,115.834,0.899,0.903
1,0.045,0.026,0.122,0.671,0.61,37.304,-87.44,115.911,0.899,0.903
0.999,0.045,0.027,0.061,0.61,0.549,37.255,-87.435,115.955,0.899,0.903
0.996,0.046,0.027,0.061,0.549,0.427,37.271,-87.429,115.939,0.906,0.901
0.997,0.044,0.026,0.122,0.366,0.488,37.31,-87.429,115.895,0.906,0.901
0.998,0.043,0.026,0.183,0.244,0.488,37.381,-87.429,115.823,0.891,0.906
0.997,0.045,0.026,0.244,0.183,0.427,37.491,-87.429,115.719,0.908,0.908
0.998,0.048,0.027,0.305,0.122,0.488,37.595,-87.429,115.609,0.908,0.908
0.998,0.046,0.027,0.305,0.122,0.488,37.705,-87.429,115.499,0.908,0.908
0.997,0.046,0.026,0.244,0.122,0.671,37.744,-87.435,115.455,0.886,0.899
0.997,0.045,0.027,0.427,-0.061,0.732,37.82,-87.44,115.384,0.886,0.899
1,0.047,0.027,0.305,0,0.854,37.831,-87.446,115.373,0.911,0.899
1,0.047,0.027,0.366,-0.183,0.854,37.892,-87.457,115.307,0.889,0.899
0.996,0.046,0.026,0.305,-0.122,0.793,37.963,-87.468,115.236,0.889,0.899
1.002,0.05,0.025,0.122,-0.122,0.854,38.013,-87.473,115.175,0.913,0.899
1.001,0.052,0.023,0.122,0.122,1.038,37.947,-87.479,115.236,0.891,0.899
0.998,0.049,0.024,0.061,0.122,1.099,37.87,-87.49,115.312,0.891,0.899
0.994,0.045,0.021,-0.061,0.122,0.916,37.859,-87.495,115.318,0.903,0.899
0.996,0.044,0.02,0,0.122,0.793,37.892,-87.501,115.28,0.877,0.896
1,0.044,0.021,0.122,0.061,0.793,37.947,-87.506,115.225,0.877,0.896
1.001,0.043,0.022,0.183,0.061,0.732,38.018,-87.512,115.148,0.877,0.896
1.002,0.041,0.022,0.244,0.122,0.732,38.062,-87.517,115.104,0.894,0.896
1.001,0.041,0.024,0.305,0.305,0.793,38.024,-87.517,115.148,0.894,0.896
0.999,0.042,0.025,0.244,0.366,0.793,37.958,-87.523,115.214,0.882,0.899
1.001,0.044,0.024,0.305,0.366,0.793,37.886,-87.523,115.285,0.882,0.899
1,0.044,0.025,0.366,0.549,0.732,37.787,-87.523,115.389,0.882,0.899
1.001,0.043,0.025,0.366,0.671,0.671,37.678,-87.517,115.505,0.903,0.901
1.001,0.042,0.025,0.427,0.793,0.549,37.573,-87.512,115.609,0.882,0.903
1,0.045,0.026,0.366,0.793,0.427,37.513,-87.501,115.675,0.882,0.903
0.999,0.046,0.026,0.305,0.854,0.488,37.419,-87.49,115.768,0.882,0.903
0.999,0.045,0.026,0.244,0.854,0.488,37.321,-87.479,115.867,0.908,0.906
0.998,0.043,0.026,0.244,0.732,0.427,37.282,-87.473,115.906,0.908,0.906
0.998,0.043,0.026,0.305,0.732,0.305,37.288,-87.462,115.906,0.908,0.906
0.999,0.045,0.024,0.244,0.732,0.305,37.288,-87.451,115.9,0.908,0.906
1,0.046,0.025,0.061,0.793,0.305,37.277,-87.44,115.906,0.908,0.906
1,0.045,0.026,0.061,0.732,0.244,37.31,-87.429,115.873,0.901,0.903
0.998,0.045,0.027,0.244,0.671,0.183,37.375,-87.418,115.807,0.911,0.906
0.998,0.049,0.028,0.305,0.61,0.305,37.419,-87.413,115.768,0.911,0.906
0.997,0.046,0.029,0.183,0.549,0.366,37.452,-87.407,115.73,0.911,0.906
0.998,0.047,0.026,0,0.366,0.305,37.551,-87.402,115.631,0.879,0.913
1,0.05,0.027,0.183,0.305,0.488,37.612,-87.396,115.576,0.879,0.913
1.002,0.046,0.026,0.305,0.549,0.61,37.568,-87.396,115.631,0.889,0.906
0.999,0.044,0.026,0.305,0.61,0.61,37.507,-87.391,115.708,0.882,0.911
0.996,0.045,0.027,0.305,0.549,0.549,37.48,-87.385,115.752,0.882,0.911
0.996,0.045,0.027,0.427,0.488,0.488,37.496,-87.38,115.763,0.882,0.911
0.997,0.045,0.026,0.427,0.366,0.427,37.557,-87.374,115.719,0.903,0.903
1,0.044,0.026,0.366,0.305,0.488,37.612,-87.374,115.692,0.903,0.903
1.001,0.044,0.027,0.305,0.305,0.549,37.645,-87.374,115.681,0.903,0.903
1.001,0.044,0.028,0.366,0.305,0.61,37.65,-87.374,115.703,0.903,0.908
0.996,0.045,0.028,0.366,0.305,0.61,37.65,-87.374,115.719,0.903,0.908
0.999,0.048,0.027,0.366,0.183,0.61,37.689,-87.374,115.708,0.908,0.908
0.999,0.047,0.027,0.366,0.244,0.671,37.694,-87.38,115.73,0.908,0.908
0.999,0.048,0.026,0.244,0.244,0.732,37.678,-87.38,115.779,0.908,0.908
0.999,0.047,0.026,0.244,0.244,0.671,37.694,-87.38,115.807,0.908,0.908
0.999,0.047,0.027,0.366,0.183,0.671,37.722,-87.385,115.818,0.908,0.908
0.997,0.049,0.026,0.305,0.183,0.732,37.738,-87.385,115.851,0.908,0.908
0.998,0.049,0.027,0.305,0.244,0.793,37.722,-87.385,115.922,0.899,0.913
1,0.049,0.025,0.183,0.305,0.793,37.689,-87.391,116.01,0.896,0.921
1,0.049,0.025,0.122,0.366,0.671,37.689,-87.385,116.076,0.896,0.921
1.001,0.046,0.025,0.061,0.366,0.61,37.705,-87.385,116.12,0.906,0.921
0.999,0.042,0.024,0.061,0.427,0.671,37.678,-87.385,116.213,0.882,0.913
0.996,0.043,0.024,0.061,0.488,0.732,37.612,-87.38,116.345,0.882,0.913
0.998,0.045,0.024,0.244,0.366,0.732,37.579,-87.38,116.455,0.903,0.916
1.001,0.047,0.025,0.183,0.305,0.732,37.562,-87.385,116.543,0.903,0.916
1.002,0.043,0.027,0.183,0.305,0.671,37.568,-87.385,116.614,0.903,0.916
0.998,0.042,0.027,0.061,0.549,0.549,37.535,-87.38,116.713,0.911,0.906
1.001,0.049,0.025,0.244,0.732,0.61,37.441,-87.374,116.884,0.899,0.913
1.002,0.048,0.023,0.244,0.916,0.671,37.288,-87.363,117.125,0.899,0.913
