0.694,0.36,0.29,-51.575,3.479,-19.897,0.39,-61.15,152.353,1.586,1.883
0.531,0.2,0.313,-76.538,-2.991,-30.518,0.472,-61.177,150.886,1.625,1.827
0.805,-0.043,0.443,-28.259,-1.648,-18.494,0.61,-61.287,149.216,1.642,1.873
1.025,-0.413,0.512,99.487,20.264,21.362,1.351,-61.254,148.425,1.642,1.873
0.999,-0.641,0.676,221.924,8.911,62.195,2.988,-60.963,149.496,1.637,1.91
0.855,-0.697,0.59,297.363,-44.8,67.566,5.537,-61.161,152.029,1.637,1.91
0.631,-0.449,0.69,65.186,-136.658,33.508,8.273,-62.65,154.248,1.637,1.91
0.634,-0.162,0.659,-32.959,-118.042,29.541,8.212,-65.303,155.127,1.681,1.89
0.79,-0.205,0.75,-10.01,-62.744,27.832,6.553,-67.335,156.286,1.678,1.963
0.737,-0.192,0.651,-46.204,-23.315,12.695,4.839,-68.291,157.709,1.678,1.963
0.647,-0.011,0.518,-59.814,30.151,4.944,2.928,-68.34,158.714,1.691,1.971
0.615,-0.029,0.476,-39.856,46.448,-1.221,1.258,-67.495,159.368,1.681,2.029
0.693,-0.025,0.432,-44.678,49.194,-5.859,0.242,-66.396,159.637,1.681,2.029
0.772,-0.059,0.446,-28.992,37.476,-9.216,-0.483,-65.33,159.604,1.644,2.078
0.782,-0.16,0.463,-11.597,6.409,-13.306,-0.714,-64.622,159.368,1.644,2.078
0.735,-0.21,0.494,-24.414,-31.006,-15.381,-0.626,-64.578,158.989,1.644,2.078
0.703,-0.195,0.501,-41.931,-25.574,-15.076,-0.791,-65.072,158.577,1.666,2.1
0.759,-0.177,0.517,-44.617,-19.531,-12.878,-1.285,-65.446,158.231,1.666,2.08
0.804,-0.217,0.515,-33.875,-21.851,-12.817,-1.846,-65.737,157.972,1.666,2.08
0.842,-0.302,0.526,-24.536,-11.108,-11.108,-2.236,-66.017,157.758,1.666,2.08
0.823,-0.317,0.522,-24.414,-6.287,-11.108,-2.56,-66.11,157.626,1.669,2.078
0.792,-0.277,0.487,-20.508,-6.165,-10.01,-2.9,-66.138,157.533,1.669,2.078
0.813,-0.292,0.524,-13.672,-3.723,-9.399,-3.214,-66.154,157.505,1.703,2.061
0.803,-0.304,0.485,-6.042,-15.686,-8.057,-3.439,-66.193,157.533,1.695,2.061
0.794,-0.306,0.471,-1.587,-14.465,-8.85,-3.609,-66.407,157.648,1.695,2.061
0.794,-0.313,0.449,0.793,-7.812,-8.484,-3.691,-66.572,157.742,1.688,2.039
0.807,-0.342,0.416,7.019,-1.099,-8.606,-3.713,-66.61,157.841,1.708,2.058
0.9,-0.332,0.43,-1.77,2.014,-8.179,-3.691,-66.539,157.939,1.708,2.058
1.179,-0.255,0.587,-10.01,9.705,-2.991,-3.911,-66.396,158.099,1.712,2.041
1.255,-0.078,0.596,-4.7,-8.972,7.263,-4.471,-66.231,158.527,1.732,2.046
0.979,0.062,0.389,-9.46,4.7,9.766,-5.295,-66.27,159.313,1.732,2.046
0.797,0.121,0.27,-2.625,12.451,10.376,-6.103,-66.072,160.032,1.708,2.024
0.877,0.187,0.298,-9.949,17.151,10.498,-6.729,-65.748,160.631,1.703,2.061
0.963,0.226,0.442,-3.662,36.804,2.38,-7.191,-65.286,160.966,1.703,2.061
0.935,0.278,0.581,40.71,26.184,7.263,-6.965,-64.605,160.895,1.715,2.032
0.9,0.253,0.503,40.71,24.963,14.709,-6.279,-64.072,161.049,1.712,2.051
0.94,0.237,0.433,11.963,48.584,8.728,-5.828,-63.435,161.312,1.712,2.051
0.962,0.262,0.299,-31.189,-11.719,-13.672,-5.581,-62.781,161.065,1.712,2.051
0.944,0.354,0.267,-110.168,-21.729,-28.259,-5.729,-63.138,160.076,1.722,2.034
0.914,0.392,0.312,-105.591,-15.503,-23.254,-6.603,-63.66,158.615,1.722,2.034
0.905,0.34,0.312,-49.316,-2.319,-15.381,-7.251,-64.028,157.297,1.708,2.037
0.929,0.224,0.29,4.395,-14.099,-9.033,-7.009,-64.248,156.22,1.693,2.029
0.914,0.128,0.313,8.972,-14.832,-9.277,-6.169,-64.638,155.396,1.693,2.029
0.896,0.105,0.38,-7.324,-18.372,-13.367,-5.306,-65.05,154.528,1.705,2.037
0.898,0.097,0.434,-19.165,-12.329,-14.893,-4.614,-65.479,153.517,1.725,2.017
0.972,0.095,0.446,-15.93,-13.794,-11.414,-4.065,-65.797,152.507,1.725,2.017
1.025,0.118,0.4,-14.954,-26.306,-10.986,-3.609,-66.182,151.666,1.717,2.017
1.005,0.125,0.365,-13.123,-18.616,-10.559,-3.17,-66.709,150.87,1.703,2.017
0.987,0.088,0.365,-9.399,-14.648,-10.132,-2.675,-67.094,150.073,1.703,2.017
0.958,0.056,0.377,-3.296,-19.104,-7.935,-2.142,-67.434,149.332,1.712,2.017
0.936,0.038,0.412,2.625,-16.357,-4.395,-1.626,-67.824,148.744,1.708,2.01
0.921,0.032,0.432,2.258,-23.499,-3.967,-1.176,-68.192,148.332,1.708,2.01
0.918,0.015,0.42,4.333,-24.475,-3.601,-0.764,-68.659,147.969,1.717,2.005
0.922,-0.003,0.375,9.338,-5.798,-2.747,-0.335,-69.033,147.656,1.695,2.022
0.95,-0.01,0.4,-2.686,-0.366,-7.202,0.11,-69.099,147.343,1.695,2.022
0.935,-0.011,0.398,-29.114,-12.207,-13.245,0.417,-69.197,146.706,1.71,2.015
0.929,-0.007,0.388,-48.828,-10.925,-17.7,0.533,-69.401,145.805,1.725,2.012
0.944,-0.016,0.392,-41.138,-5.493,-16.296,0.593,-69.532,144.833,1.725,2.012
0.962,-0.037,0.362,-15.869,-2.075,-10.803,0.78,-69.576,144.08,1.725,2.012
0.971,-0.059,0.333,-9.338,1.709,-8.85,1.055,-69.554,143.575,1.725,2.012
0.97,-0.076,0.333,-12.39,1.404,-9.216,1.296,-69.51,143.135,1.725,2.012
0.96,-0.088,0.363,-14.099,-1.648,-10.254,1.5,-69.5,142.685,1.725,2.012
0.952,-0.095,0.38,-17.273,-4.517,-11.597,1.697,-69.549,142.191,1.695,2.019
0.949,-0.098,0.394,-14.404,-2.563,-10.62,1.873,-69.604,141.718,1.695,2.019
0.923,-0.112,0.375,-7.568,-4.089,-8.728,2.049,-69.653,141.35,1.695,2.019
0.894,-0.125,0.354,-0.916,-5.493,-6.47,2.23,-69.73,141.125,1.695,2.019
0.889,-0.137,0.337,4.578,-10.864,-4.333,2.395,-69.879,141.042,1.695,2.019
0.919,-0.152,0.325,8.362,-14.038,-2.502,2.527,-70.115,141.086,1.705,2.012
0.957,-0.165,0.32,4.639,-13.123,-1.831,2.576,-70.378,141.224,1.705,2.012
0.96,-0.151,0.295,-11.292,-7.019,-3.052,2.406,-70.576,141.378,1.705,2.012
0.985,-0.115,0.288,-29.602,2.502,-5.676,1.983,-70.62,141.443,1.698,2.022
1.004,-0.068,0.293,-37.903,4.517,-7.812,1.428,-70.554,141.361,1.705,2.024
0.981,-0.018,0.305,-33.508,8.667,-7.202,0.901,-70.433,141.207,1.705,2.024
0.954,0.012,0.33,-17.09,12.512,-4.272,0.527,-70.241,141.119,1.717,2.029
0.949,0.035,0.394,3.418,8.118,-2.197,0.423,-70.049,141.13,1.722,2.027
0.93,0.044,0.373,17.639,7.568,0.854,0.56,-69.906,141.257,1.722,2.027
0.935,0.045,0.367,15.564,11.108,-0.061,0.797,-69.725,141.405,1.698,2.022
0.942,0.044,0.35,6.775,6.47,-2.625,1.038,-69.554,141.427,1.695,2.017
0.935,0.049,0.333,-6.836,1.16,-6.287,1.241,-69.478,141.24,1.695,2.017
0.938,0.068,0.334,-11.475,-2.197,-7.812,1.434,-69.494,140.883,1.695,2.017
0.946,0.069,0.337,-7.629,3.601,-6.165,1.626,-69.483,140.504,1.722,2.019
0.936,0.062,0.34,2.869,6.042,-2.93,1.846,-69.39,140.257,1.722,2.019
0.938,0.049,0.334,11.536,2.502,0.244,2.093,-69.313,140.186,1.749,2.029
0.955,0.045,0.332,13,-0.183,1.831,2.324,-69.296,140.229,1.72,2.022
0.959,0.049,0.33,10.254,1.099,1.587,2.51,-69.302,140.306,1.72,2.022
0.951,0.064,0.327,10.742,5.432,1.648,2.675,-69.252,140.378,1.727,2.019
0.952,0.088,0.331,6.775,12.329,1.038,2.812,-69.088,140.433,1.727,2.019
0.954,0.115,0.351,-0.366,10.62,0.122,2.884,-68.879,140.444,1.727,2.019
0.946,0.139,0.366,-1.404,1.343,0,2.944,-68.774,140.383,1.742,2.024
0.926,0.137,0.376,4.639,-4.272,1.038,3.065,-68.818,140.301,1.712,2.017
0.93,0.117,0.373,7.019,-4.822,1.16,3.268,-68.917,140.224,1.712,2.017
0.945,0.101,0.358,-2.38,-5.676,-0.549,3.455,-69.027,140.098,1.712,2.017
0.95,0.105,0.344,-9.155,-5.432,-2.38,3.576,-69.137,139.861,1.712,2.017
0.946,0.117,0.344,-6.958,-2.686,-2.38,3.697,-69.214,139.581,1.712,2.017
0.948,0.124,0.348,0.305,-3.723,-1.709,3.9,-69.274,139.312,1.712,2.017
0.957,0.112,0.357,5.737,-3.967,-0.732,4.191,-69.351,139.087,1.732,2.027
0.952,0.102,0.353,1.221,-7.446,-1.648,4.499,-69.461,138.856,1.732,2.027
0.946,0.095,0.364,0.671,-7.202,-1.892,4.796,-69.598,138.587,1.73,2.024
0.937,0.096,0.349,7.263,-3.174,-1.404,5.125,-69.692,138.334,1.73,2.024
0.95,0.09,0.35,10.071,0.244,-0.549,5.493,-69.714,138.148,1.73,2.024
0.965,0.074,0.346,6.042,-3.479,-0.427,5.812,-69.736,137.999,1.732,2.027
0.947,0.068,0.342,1.343,-9.583,-1.587,6.092,-69.862,137.802,1.739,2.024
0.928,0.067,0.331,1.648,-11.23,-2.014,6.383,-70.054,137.538,1.739,2.024
0.939,0.065,0.323,2.93,-7.141,-1.831,6.68,-70.225,137.285,1.739,2.024
0.949,0.063,0.316,-0.61,-3.845,-2.502,6.943,-70.323,137.049,1.727,2.029
0.958,0.07,0.313,-3.906,-1.404,-3.601,7.158,-70.362,136.791,1.727,2.029
0.96,0.074,0.312,-3.113,0.183,-3.845,7.372,-70.367,136.511,1.712,2.029
0.952,0.072,0.314,2.991,-1.709,-2.502,7.619,-70.373,136.263,1.744,2.032
0.95,0.064,0.331,12.817,-5.737,-0.122,7.943,-70.45,136.104,1.744,2.032
0.948,0.05,0.334,19.409,-5.371,1.587,8.317,-70.56,136.066,1.739,2.037
0.938,0.035,0.337,19.775,-2.93,1.16,8.707,-70.648,136.082,1.739,2.032
0.941,0.026,0.336,11.353,-2.136,-0.427,9.042,-70.697,136.071,1.739,2.032
0.954,0.026,0.339,-1.038,-5.493,-2.136,9.256,-70.763,135.972,1.739,2.032
0.953,0.036,0.329,-2.747,-6.653,-1.953,9.382,-70.873,135.818,1.72,2.044
0.955,0.043,0.317,1.648,-3.967,-0.488,9.476,-70.966,135.725,1.72,2.044
0.955,0.051,0.312,4.822,1.648,0.671,9.531,-70.988,135.758,1.717,2.034
0.953,0.046,0.321,3.967,1.831,1.16,9.536,-70.955,135.868,1.717,2.041
0.951,0.039,0.326,4.822,-0.427,1.831,9.514,-70.95,136,1.717,2.041
0.956,0.042,0.331,5.371,3.662,2.136,9.47,-70.922,136.176,1.717,2.041
0.941,0.052,0.331,2.747,9.827,1.099,9.377,-70.796,136.373,1.73,2.037
0.95,0.058,0.351,2.563,12.329,0.549,9.267,-70.582,136.566,1.73,2.037
0.941,0.048,0.361,-2.075,4.089,-1.16,9.207,-70.417,136.659,1.756,2.039
